;speaker;speaker_id;link
514;Ursula von der Leyen;881;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_6734
515;Ursula von der Leyen;881;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_6697
516;Ursula von der Leyen;881;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_6660
517;Ursula von der Leyen;881;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_6651
518;Ursula von der Leyen;881;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_6629
519;Ursula von der Leyen;881;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_6408
520;Ursula von der Leyen;881;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_6315
521;Ursula von der Leyen;881;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_6270
522;Ursula von der Leyen;881;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_6256
523;Ursula von der Leyen;881;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_6248
524;Ursula von der Leyen;881;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_6251
525;Josep Borrell Fontelles;981;https://ec.europa.eu/commission/presscorner/detail/en/speech_22_6767
526;Josep Borrell Fontelles;981;https://ec.europa.eu/commission/presscorner/detail/en/speech_22_3177
527;Josep Borrell Fontelles;981;https://ec.europa.eu/commission/presscorner/detail/en/speech_22_855
528;Josep Borrell Fontelles;981;https://ec.europa.eu/commission/presscorner/detail/en/speech_21_1110
529;Josep Borrell Fontelles;981;https://ec.europa.eu/commission/presscorner/detail/en/speech_20_2462
530;Josep Borrell Fontelles;981;https://ec.europa.eu/commission/presscorner/detail/en/speech_20_1036
531;Josep Borrell Fontelles;981;https://ec.europa.eu/commission/presscorner/detail/en/speech_20_238
532;Thierry Breton;991;https://ec.europa.eu/commission/presscorner/detail/en/speech_22_5350
533;Thierry Breton;991;https://ec.europa.eu/commission/presscorner/detail/en/speech_22_4631
534;Thierry Breton;991;https://ec.europa.eu/commission/presscorner/detail/en/speech_22_3177
535;Thierry Breton;991;https://ec.europa.eu/commission/presscorner/detail/en/speech_22_1082
536;Thierry Breton;991;https://ec.europa.eu/commission/presscorner/detail/en/speech_22_961
537;Thierry Breton;991;https://ec.europa.eu/commission/presscorner/detail/en/speech_22_561
538;Thierry Breton;991;https://ec.europa.eu/commission/presscorner/detail/en/speech_22_431
539;Thierry Breton;991;https://ec.europa.eu/commission/presscorner/detail/en/speech_22_354
540;Thierry Breton;991;https://ec.europa.eu/commission/presscorner/detail/en/speech_21_744
541;Thierry Breton;991;https://ec.europa.eu/commission/presscorner/detail/en/speech_21_564
542;Thierry Breton;991;https://ec.europa.eu/commission/presscorner/detail/en/speech_20_2382
543;Thierry Breton;991;https://ec.europa.eu/commission/presscorner/detail/en/speech_20_2143
544;Thierry Breton;991;https://ec.europa.eu/commission/presscorner/detail/en/speech_20_1776
545;Thierry Breton;991;https://ec.europa.eu/commission/presscorner/detail/en/speech_20_1559
546;Thierry Breton;991;https://ec.europa.eu/commission/presscorner/detail/en/speech_20_1362
547;Thierry Breton;991;https://ec.europa.eu/commission/presscorner/detail/en/speech_20_1314
548;Thierry Breton;991;https://ec.europa.eu/commission/presscorner/detail/en/speech_20_1219
549;Thierry Breton;991;https://ec.europa.eu/commission/presscorner/detail/en/speech_20_1161
550;Thierry Breton;991;https://ec.europa.eu/commission/presscorner/detail/en/speech_20_1119
551;Thierry Breton;991;https://ec.europa.eu/commission/presscorner/detail/en/speech_20_976
552;Thierry Breton;991;https://ec.europa.eu/commission/presscorner/detail/en/speech_20_878
553;Thierry Breton;991;https://ec.europa.eu/commission/presscorner/detail/en/speech_20_758
554;Thierry Breton;991;https://ec.europa.eu/commission/presscorner/detail/en/speech_20_163
555;Helena Dalli;990;https://ec.europa.eu/commission/presscorner/detail/en/speech_21_1033
556;Helena Dalli;990;https://ec.europa.eu/commission/presscorner/detail/en/speech_21_1015
557;Helena Dalli;990;https://ec.europa.eu/commission/presscorner/detail/en/speech_20_2126
558;Helena Dalli;990;https://ec.europa.eu/commission/presscorner/detail/en/speech_20_1855
559;Helena Dalli;990;https://ec.europa.eu/commission/presscorner/detail/en/speech_20_1697
560;Helena Dalli;990;https://ec.europa.eu/commission/presscorner/detail/en/speech_20_413
561;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_22_7181
562;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_22_6486
563;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_22_4322
564;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_22_4248
565;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_22_3918
566;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_22_3477
567;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_22_3293
568;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_22_3262
569;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_22_3178
570;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_22_2289
571;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_22_1986
572;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_22_1770
573;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_22_1515
574;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_22_1506
575;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_22_1398
576;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_22_408
577;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_21_6730
578;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_21_6696
579;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_21_6667
580;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_21_6272
581;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_21_5978
582;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_21_5889
583;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_21_5625
584;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_21_5374
585;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_21_4844
586;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_21_4843
587;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_21_4673
588;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_21_3905
589;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_21_3806
590;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_21_3506
591;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_21_3294
592;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_21_3091
593;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_21_2826
594;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_21_2641
595;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_21_2546
596;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_21_2282
597;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_21_1862
598;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_21_1818
599;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_21_1383
600;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_21_1207
601;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_21_1024
602;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_21_1010
603;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_21_817
604;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_21_648
605;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_21_312
606;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_21_161
607;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_21_159
608;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_20_2456
609;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_20_2278
610;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_20_2153
611;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_20_2062
612;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_20_2031
613;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_20_2002
614;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_20_1841
615;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_20_1720
616;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_20_1636
617;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_20_1363
618;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_20_1335
619;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_20_1252
620;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_20_1030
621;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_20_961
622;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_20_921
623;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_20_911
624;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_20_830
625;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_20_769
626;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_20_464
627;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_20_338
628;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_20_292
629;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_20_204
630;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_20_139
631;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_20_99
632;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_20_60
633;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_20_8
634;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_6797
635;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_6685
636;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_7358
637;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_6309
638;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_6285
639;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_6269
640;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_6245
641;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_6229
642;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_7337
643;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_7330
644;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_6130
645;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_7320
646;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_7313
647;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_6064
648;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_7294
649;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_7293
650;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_7281
651;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_7279
652;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_7268
653;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_7267
654;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_7264
655;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_7258
656;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_7257
657;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_5575
658;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_5573
659;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_5572
660;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_7247
661;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_7233
662;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_4650
663;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_7197
664;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_3989
665;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_7178
666;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_7159
667;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_7155
668;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_7154
669;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_3018
670;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_2972
671;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_2888
672;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_7130
673;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_7128
674;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_7118
675;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_7113
676;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_7107
677;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_7096
678;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_7094
679;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_7079
680;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_7077
681;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_7070
682;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_2116
683;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_2081
684;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_2021
685;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_2019
686;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_1999
687;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_7002
688;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_1788
689;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_6987
690;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_1716
691;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_1650
692;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_1453
693;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_1056
694;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_19_181
695;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_6886
696;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_6768
697;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_4146
698;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_6687
699;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_6663
700;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_4100
701;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_6599
702;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_6508
703;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_4029
704;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_6315
705;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_4010
706;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_4009
707;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_4008
708;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_6185
709;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_3989
710;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_6152
711;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_3981
712;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_3977
713;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_3960
714;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_3958
715;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_3942
716;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_5981
717;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_3929
718;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_3919
719;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_5928
720;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_3911
721;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_3879
722;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_3877
723;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_3855
724;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_5741
725;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_5704
726;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_5716
727;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_3840
728;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_4525
729;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_4506
730;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_4465
731;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_3760
732;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_3757
733;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_4267
734;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_3743
735;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_4233
736;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_4152
737;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_4004
738;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_3992
739;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_3667
740;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_3947
741;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_3925
742;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_3903
743;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_3613
744;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_3604
745;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_3566
746;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_3589
747;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_3523
748;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_3578
749;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_3510
750;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_3567
751;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_3549
752;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_3543
753;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_2681
754;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_3524
755;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_3520
756;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_3505
757;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_3506
758;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_2403
759;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_2421
760;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_3501
761;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_1983
762;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_1924
763;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_3471
764;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_1822
765;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_3462
766;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_1701
767;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_1682
768;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_1242
769;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_961
770;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_3377
771;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_3378
772;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_3374
773;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_3345
774;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_3344
775;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_3337
776;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_3328
777;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_3326
778;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_3324
779;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_398
780;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_18_346
781;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_17_5383
782;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_17_5235
783;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_17_5147
784;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_17_5130
785;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_17_5987
786;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_17_5983
787;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_17_5975
788;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_17_5973
789;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_17_5969
790;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_17_5967
791;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_17_5951
792;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_17_5944
793;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_17_4779
794;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_17_5913
795;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_17_5909
796;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_17_5906
797;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_17_5905
798;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_17_5904
799;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_17_5885
800;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_17_5869
801;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_17_4403
802;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_17_5836
803;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_17_5830
804;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_17_3949
805;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_17_3948
806;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_17_5794
807;Valdis Dombrovskis;166;https://ec.europa.eu/commission/presscorner/detail/en/speech_17_5790
